Timestep,EcoregionID,EcoregionName,Flux,Mean,Lower,Upper
2061,14,Mojave B&R,NEP,0.9,-2.9,4.4
2061,14,Mojave B&R,NPP,6.6,3,10.6
2061,14,Mojave B&R,Rh,5.7,4.9,8
2061,78,Klamath Mtns.,LULCC,5.3,3.7,7.3
2061,78,Klamath Mtns.,NECB,-1.6,-7.4,2.7
2061,78,Klamath Mtns.,NEP,3.7,-1,7.5
2061,78,Klamath Mtns.,NPP,26,22.9,28.6
2061,78,Klamath Mtns.,Rh,22.3,20.3,26.3
2061,80,Northern B&R,LULCC,0.2,0.1,0.3
2061,80,Northern B&R,NECB,-0.1,-0.7,0.4
2061,80,Northern B&R,NEP,0.1,-0.5,0.6
2061,80,Northern B&R,NPP,1,0.6,1.4
2061,80,Northern B&R,Rh,0.9,0.7,1.1
2061,81,Sonoran B&R,LULCC,0.7,0.4,1.1
2061,81,Sonoran B&R,NECB,0,-1.3,1.1
2061,81,Sonoran B&R,NEP,0.8,-0.8,2
2061,81,Sonoran B&R,NPP,2.3,0.8,3.4
2061,81,Sonoran B&R,Rh,1.5,1.2,2.3
2062,1,Coast Range,LULCC,2.7,1.8,3.8
2062,1,Coast Range,NECB,-0.3,-2.7,2.3
2062,1,Coast Range,NEP,2.4,0.8,4.9
2062,1,Coast Range,NPP,12.8,11.4,14.9
2062,1,Coast Range,Rh,10.4,9,11.5
2062,4,Cascades,LULCC,0.3,0.1,0.7
2062,4,Cascades,NECB,-0.1,-0.5,0.2
2062,4,Cascades,NEP,0.2,0.1,0.3
2062,4,Cascades,NPP,1,0.9,1
2062,4,Cascades,Rh,0.8,0.6,0.9
2062,5,Sierra Nevada,LULCC,4.2,3,6.3
2062,5,Sierra Nevada,NECB,-2.1,-7.3,3.1
2062,5,Sierra Nevada,NEP,2.1,-1.1,6.3
2062,5,Sierra Nevada,NPP,18.7,16.3,21.8
2062,5,Sierra Nevada,Rh,16.6,14.3,18.3
2062,6,Oak Woodlands,LULCC,6.6,4.9,8.9
2062,6,Oak Woodlands,NECB,-5.1,-22.1,12.8
2062,6,Oak Woodlands,NEP,1.6,-14.9,19.4
2062,6,Oak Woodlands,NPP,33.8,21.2,50.8
2062,6,Oak Woodlands,Rh,32.2,27.1,38.1
2062,7,Central Valley,LULCC,13.6,10.7,17.2
2062,7,Central Valley,NECB,-2.6,-13.5,6.1
2062,7,Central Valley,NEP,11,-0.7,22.4
2062,7,Central Valley,NPP,25.5,16.2,36.5
2062,7,Central Valley,Rh,14.5,11.4,17.8
2062,8,SoCal Mtns.,LULCC,0.8,0.4,1.4
2062,8,SoCal Mtns.,NECB,-1.5,-5.6,2.4
2062,8,SoCal Mtns.,NEP,-0.6,-4.5,3.1
2062,8,SoCal Mtns.,NPP,5.5,2.4,8.8
2062,8,SoCal Mtns.,Rh,6.1,5.2,7.2
2062,9,East Cascades,LULCC,1.8,1.3,2.6
2062,9,East Cascades,NECB,-0.9,-2.7,0.8
2062,9,East Cascades,NEP,1,-0.4,2.4
2062,9,East Cascades,NPP,7.5,6.8,8
2062,9,East Cascades,Rh,6.6,5.4,7.6
2062,13,Central B&R,LULCC,0.3,0.2,0.6
2062,13,Central B&R,NECB,-0.4,-1.6,0.7
2062,13,Central B&R,NEP,-0.1,-1.1,1
2062,13,Central B&R,NPP,1.8,1.1,2.7
2062,13,Central B&R,Rh,2,1.7,2.3
2062,14,Mojave B&R,LULCC,0.3,0.2,0.4
2062,14,Mojave B&R,NECB,-1.9,-5.2,1.1
2062,14,Mojave B&R,NEP,-1.6,-4.8,1.4
2062,14,Mojave B&R,NPP,4.3,2.7,6.6
2062,14,Mojave B&R,Rh,5.9,4.7,7.7
2062,78,Klamath Mtns.,LULCC,5.8,3.9,8.4
2062,78,Klamath Mtns.,NECB,-1.4,-5.4,3.7
2062,78,Klamath Mtns.,NEP,4.4,1.1,8.6
2062,78,Klamath Mtns.,NPP,27.5,24.9,30
2062,78,Klamath Mtns.,Rh,23.1,19.6,25.1
2062,80,Northern B&R,LULCC,0.2,0.2,0.3
2062,80,Northern B&R,NECB,-0.1,-0.4,0.1
2062,80,Northern B&R,NEP,0.1,-0.2,0.3
2062,80,Northern B&R,NPP,1,0.9,1.2
2062,80,Northern B&R,Rh,0.9,0.7,1.1
2062,81,Sonoran B&R,LULCC,0.6,0.4,0.9
2062,81,Sonoran B&R,NECB,-0.6,-1.6,0.2
2062,81,Sonoran B&R,NEP,0,-1,1
2062,81,Sonoran B&R,NPP,1.6,0.9,2.5
2062,81,Sonoran B&R,Rh,1.6,1.1,2
2063,1,Coast Range,LULCC,2.5,1.7,3.4
2063,1,Coast Range,NECB,-1.3,-8.2,2.3
2063,1,Coast Range,NEP,1.3,-5.6,4.4
2063,1,Coast Range,NPP,11.5,5.9,14.3
2063,1,Coast Range,Rh,10.3,9.1,11.7
2063,4,Cascades,LULCC,0.2,0.1,0.4
2063,4,Cascades,NECB,-0.1,-0.7,0.2
2063,4,Cascades,NEP,0.1,-0.4,0.4
2063,4,Cascades,NPP,0.9,0.4,1.2
2063,4,Cascades,Rh,0.7,0.6,0.9
2063,5,Sierra Nevada,LULCC,3.9,2.8,5.1
2063,5,Sierra Nevada,NECB,-1.9,-9.2,2.8
2063,5,Sierra Nevada,NEP,2.1,-5.2,6.4
2063,5,Sierra Nevada,NPP,17.8,11.5,22.6
2063,5,Sierra Nevada,Rh,15.8,14.4,17.9
2063,6,Oak Woodlands,LULCC,6.2,4.6,8.1
2063,6,Oak Woodlands,NECB,-3.8,-19.4,16.6
2063,6,Oak Woodlands,NEP,2.4,-13.6,22.7
2063,6,Oak Woodlands,NPP,33.1,17.7,49.6
2063,6,Oak Woodlands,Rh,30.7,26.2,35.6
2063,7,Central Valley,LULCC,13.6,8.9,17.8
2063,7,Central Valley,NECB,-1.2,-12.8,11.1
2063,7,Central Valley,NEP,12.4,-1.7,27.3
2063,7,Central Valley,NPP,26.1,13,39.1
2063,7,Central Valley,Rh,13.7,11.5,15.8
2063,8,SoCal Mtns.,LULCC,0.7,0.4,1.2
2063,8,SoCal Mtns.,NECB,-0.8,-3.6,3.1
2063,8,SoCal Mtns.,NEP,-0.1,-2.8,3.7
2063,8,SoCal Mtns.,NPP,5.7,2.7,8.9
2063,8,SoCal Mtns.,Rh,5.8,4.9,6.6
2063,9,East Cascades,LULCC,1.7,1.2,2.3
2063,9,East Cascades,NECB,-0.3,-4,2.4
2063,9,East Cascades,NEP,1.5,-2.4,4.2
2063,9,East Cascades,NPP,7.7,4.4,11.1
2063,9,East Cascades,Rh,6.2,5.6,7.1
2063,13,Central B&R,LULCC,0.3,0.2,0.5
2063,13,Central B&R,NECB,0,-1,0.9
2063,13,Central B&R,NEP,0.3,-0.7,1.2
2063,13,Central B&R,NPP,2.2,1.1,2.9
2063,13,Central B&R,Rh,1.9,1.6,2.2
2063,14,Mojave B&R,LULCC,0.3,0.2,0.4
2063,14,Mojave B&R,NECB,-0.8,-3.4,2.6
2063,14,Mojave B&R,NEP,-0.5,-3.1,2.9
2063,14,Mojave B&R,NPP,5.1,2.5,7.8
2063,14,Mojave B&R,Rh,5.7,4.8,7.2
2063,78,Klamath Mtns.,LULCC,5.3,3.7,7.5
2063,78,Klamath Mtns.,NECB,-2.5,-15.8,3.7
2063,78,Klamath Mtns.,NEP,2.8,-10.4,7.9
2063,78,Klamath Mtns.,NPP,25.2,13.7,31.9
2063,78,Klamath Mtns.,Rh,22.4,20.2,24.6
2063,80,Northern B&R,LULCC,0.2,0.1,0.3
2063,80,Northern B&R,NECB,-0,-0.6,0.4
2063,80,Northern B&R,NEP,0.2,-0.4,0.6
2063,80,Northern B&R,NPP,1.1,0.6,1.5
2063,80,Northern B&R,Rh,0.9,0.8,1
2063,81,Sonoran B&R,LULCC,0.6,0.4,0.9
2063,81,Sonoran B&R,NECB,-0.4,-1.2,0.7
2063,81,Sonoran B&R,NEP,0.2,-0.7,1.5
2063,81,Sonoran B&R,NPP,1.8,0.9,2.9
2063,81,Sonoran B&R,Rh,1.5,1.1,1.8
2064,1,Coast Range,LULCC,2.6,1.7,3.6
2064,1,Coast Range,NECB,-0.9,-3.4,1.7
2064,1,Coast Range,NEP,1.7,-0.8,4.1
2064,1,Coast Range,NPP,12.4,9.7,14.9
2064,1,Coast Range,Rh,10.6,9.7,11.6
2064,4,Cascades,LULCC,0.3,0.1,0.7
2064,4,Cascades,NECB,-0.1,-0.5,0.2
2064,4,Cascades,NEP,0.2,-0.1,0.3
2064,4,Cascades,NPP,0.9,0.7,1.1
2064,4,Cascades,Rh,0.8,0.7,0.9
2064,5,Sierra Nevada,LULCC,3.9,2.7,5.7
2064,5,Sierra Nevada,NECB,-2.1,-8,2.1
2064,5,Sierra Nevada,NEP,1.8,-4.8,5.9
2064,5,Sierra Nevada,NPP,18.3,11.1,22.6
2064,5,Sierra Nevada,Rh,16.5,15.1,18.1
2064,6,Oak Woodlands,LULCC,6.3,4.2,8.4
2064,6,Oak Woodlands,NECB,-3,-18.8,11.5
2064,6,Oak Woodlands,NEP,3.3,-14,18.2
2064,6,Oak Woodlands,NPP,35.1,16.1,50.6
2064,6,Oak Woodlands,Rh,31.8,28.3,35.6
2064,7,Central Valley,LULCC,13.5,8,19.6
2064,7,Central Valley,NECB,-1.8,-9.1,9
2064,7,Central Valley,NEP,11.7,-0,27.5
2064,7,Central Valley,NPP,25.9,12.2,42.9
2064,7,Central Valley,Rh,14.2,12.1,15.9
2064,8,SoCal Mtns.,LULCC,0.7,0.4,1.2
2064,8,SoCal Mtns.,NECB,-0.5,-4.2,2
2064,8,SoCal Mtns.,NEP,0.2,-3.6,2.6
2064,8,SoCal Mtns.,NPP,6.2,2.1,9.2
2064,8,SoCal Mtns.,Rh,6,4.9,6.9
2064,9,East Cascades,LULCC,1.9,1.2,3
2064,9,East Cascades,NECB,-0.5,-2.5,3.6
2064,9,East Cascades,NEP,1.4,-0.8,5.7
2064,9,East Cascades,NPP,8,5.3,12.6
2064,9,East Cascades,Rh,6.6,6,7.3
2064,13,Central B&R,LULCC,0.3,0.2,0.5
2064,13,Central B&R,NECB,-0.1,-1.2,1
2064,13,Central B&R,NEP,0.2,-1,1.3
2064,13,Central B&R,NPP,2.1,0.8,3.3
2064,13,Central B&R,Rh,2,1.7,2.3
2064,14,Mojave B&R,LULCC,0.3,0.2,0.5
2064,14,Mojave B&R,NECB,-0,-3.8,3.7
2064,14,Mojave B&R,NEP,0.3,-3.6,4.2
2064,14,Mojave B&R,NPP,6.1,1.7,10.4
2064,14,Mojave B&R,Rh,5.8,4.9,7.5
2064,78,Klamath Mtns.,LULCC,5.6,3.7,8.3
2064,78,Klamath Mtns.,NECB,-1.6,-5.7,2.5
2064,78,Klamath Mtns.,NEP,4,-0.4,7.4
2064,78,Klamath Mtns.,NPP,27.3,22.2,31.1
2064,78,Klamath Mtns.,Rh,23.4,21.4,24.9
2064,80,Northern B&R,LULCC,0.2,0.1,0.3
2064,80,Northern B&R,NECB,-0.1,-0.4,0.6
2064,80,Northern B&R,NEP,0.2,-0.2,0.9
2064,80,Northern B&R,NPP,1.1,0.7,1.9
2064,80,Northern B&R,Rh,0.9,0.8,1
2064,81,Sonoran B&R,LULCC,0.8,0.3,1.2
2064,81,Sonoran B&R,NECB,0.3,-1.3,1.9
2064,81,Sonoran B&R,NEP,1,-0.9,3.1
2064,81,Sonoran B&R,NPP,2.6,0.6,4.7
2064,81,Sonoran B&R,Rh,1.6,1.2,1.9
2065,1,Coast Range,LULCC,2.8,1.7,4.4
2065,1,Coast Range,NECB,-0,-2.5,2
2065,1,Coast Range,NEP,2.8,0.7,5.2
2065,1,Coast Range,NPP,13,10.9,16.3
2065,1,Coast Range,Rh,10.2,9.3,11.2
2065,4,Cascades,LULCC,0.2,0.1,0.5
2065,4,Cascades,NECB,0,-0.2,0.2
2065,4,Cascades,NEP,0.2,0,0.4
2065,4,Cascades,NPP,1,0.8,1.2
2065,4,Cascades,Rh,0.7,0.6,0.8
2065,5,Sierra Nevada,LULCC,4,2.7,6.7
2065,5,Sierra Nevada,NECB,-0.2,-3.7,5.5
2065,5,Sierra Nevada,NEP,3.8,-0.5,8.9
2065,5,Sierra Nevada,NPP,19.5,14.3,25.7
2065,5,Sierra Nevada,Rh,15.6,14.2,17.2
2065,6,Oak Woodlands,LULCC,6.3,4.4,9
2065,6,Oak Woodlands,NECB,-0.6,-10,30.8
2065,6,Oak Woodlands,NEP,5.8,-4.4,38.5
2065,6,Oak Woodlands,NPP,36.2,25.1,72.7
2065,6,Oak Woodlands,Rh,30.4,25.2,34.4
2065,7,Central Valley,LULCC,14.2,10.1,23.3
2065,7,Central Valley,NECB,0.8,-4.6,19.5
2065,7,Central Valley,NEP,15,8.5,41.2
2065,7,Central Valley,NPP,28.5,21,55.7
2065,7,Central Valley,Rh,13.5,10.4,16.2
2065,8,SoCal Mtns.,LULCC,0.7,0.4,1.2
2065,8,SoCal Mtns.,NECB,-0.5,-3,5.7
2065,8,SoCal Mtns.,NEP,0.3,-2.3,6.4
2065,8,SoCal Mtns.,NPP,6,3,13.2
2065,8,SoCal Mtns.,Rh,5.7,4.7,7
2065,9,East Cascades,LULCC,1.8,1.2,2.6
2065,9,East Cascades,NECB,0.4,-1.6,3.3
2065,9,East Cascades,NEP,2.2,-0.2,5.2
2065,9,East Cascades,NPP,8.4,5.5,11.9
2065,9,East Cascades,Rh,6.2,5.2,6.8
2065,13,Central B&R,LULCC,0.3,0.2,0.7
2065,13,Central B&R,NECB,0.1,-0.8,1.8
2065,13,Central B&R,NEP,0.4,-0.4,2.1
2065,13,Central B&R,NPP,2.3,1.4,4.3
2065,13,Central B&R,Rh,1.9,1.7,2.2
2065,14,Mojave B&R,LULCC,0.3,0.1,0.6
2065,14,Mojave B&R,NECB,-0.6,-3,5
2065,14,Mojave B&R,NEP,-0.3,-2.8,5.5
2065,14,Mojave B&R,NPP,5.4,2,12.9
2065,14,Mojave B&R,Rh,5.6,4.8,7.3
2065,78,Klamath Mtns.,LULCC,5.8,3.8,8.8
2065,78,Klamath Mtns.,NECB,0.3,-3,3.7
2065,78,Klamath Mtns.,NEP,6.1,3,9.4
2065,78,Klamath Mtns.,NPP,28.5,23.8,32.7
2065,78,Klamath Mtns.,Rh,22.4,20.8,23.8
2065,80,Northern B&R,LULCC,0.2,0.1,0.3
2065,80,Northern B&R,NECB,0.1,-0.2,0.8
2065,80,Northern B&R,NEP,0.3,0,1.1
2065,80,Northern B&R,NPP,1.2,0.9,2
2065,80,Northern B&R,Rh,0.9,0.8,1
2065,81,Sonoran B&R,LULCC,0.6,0.3,1.3
2065,81,Sonoran B&R,NECB,-0.5,-1.5,1.4
2065,81,Sonoran B&R,NEP,0.1,-1,2.6
2065,81,Sonoran B&R,NPP,1.7,0.5,4.5
2065,81,Sonoran B&R,Rh,1.5,1.3,1.9
2066,1,Coast Range,LULCC,2.4,1.6,3.3
2066,1,Coast Range,NECB,-1,-5.6,1.6
2066,1,Coast Range,NEP,1.4,-3.6,3.9
2066,1,Coast Range,NPP,11.9,6.4,14.6
2066,1,Coast Range,Rh,10.5,9.3,11.9
2066,4,Cascades,LULCC,0.2,0.1,0.4
2066,4,Cascades,NECB,-0.1,-0.5,0.1
2066,4,Cascades,NEP,0.1,-0.3,0.3
2066,4,Cascades,NPP,0.9,0.5,1.1
2066,4,Cascades,Rh,0.8,0.6,0.9
2066,5,Sierra Nevada,LULCC,3.5,2.6,4.6
2066,5,Sierra Nevada,NECB,-1.5,-10,2.3
2066,5,Sierra Nevada,NEP,1.9,-6.8,5.7
2066,5,Sierra Nevada,NPP,18.1,7.7,22.4
2066,5,Sierra Nevada,Rh,16.2,13.9,18.7
2066,6,Oak Woodlands,LULCC,6,3.9,8.2
2066,6,Oak Woodlands,NECB,-5.7,-21.3,12.3
2066,6,Oak Woodlands,NEP,0.3,-16.7,18.8
2066,6,Oak Woodlands,NPP,31.8,10.1,50.5
2066,6,Oak Woodlands,Rh,31.5,26,40.8
2066,7,Central Valley,LULCC,13.4,7.2,18.8
2066,7,Central Valley,NECB,-2.9,-13.2,5.6
2066,7,Central Valley,NEP,10.5,-4.9,23.1
2066,7,Central Valley,NPP,24.7,7,38.9
2066,7,Central Valley,Rh,14.2,11.5,19.5
2066,8,SoCal Mtns.,LULCC,0.7,0.4,1.1
2066,8,SoCal Mtns.,NECB,-1.1,-3.8,3
2066,8,SoCal Mtns.,NEP,-0.5,-3.1,3.7
2066,8,SoCal Mtns.,NPP,5.3,1.5,9.3
2066,8,SoCal Mtns.,Rh,5.8,4.5,7.6
2066,9,East Cascades,LULCC,1.7,1.1,2.4
2066,9,East Cascades,NECB,-1.3,-4,0.7
2066,9,East Cascades,NEP,0.4,-2.5,2.5
2066,9,East Cascades,NPP,7,3.8,9.2
2066,9,East Cascades,Rh,6.6,5.6,8
2066,13,Central B&R,LULCC,0.3,0.2,0.5
2066,13,Central B&R,NECB,-0.2,-1.2,0.7
2066,13,Central B&R,NEP,0,-1,0.9
2066,13,Central B&R,NPP,2,0.7,3
2066,13,Central B&R,Rh,2,1.7,2.4
2066,14,Mojave B&R,LULCC,0.3,0.2,0.5
2066,14,Mojave B&R,NECB,-0.8,-4.2,3.5
2066,14,Mojave B&R,NEP,-0.5,-3.8,3.8
2066,14,Mojave B&R,NPP,5.2,1.8,9.4
2066,14,Mojave B&R,Rh,5.7,4.8,8
2066,78,Klamath Mtns.,LULCC,5,3.7,7
2066,78,Klamath Mtns.,NECB,-1.7,-11.5,2.4
2066,78,Klamath Mtns.,NEP,3.4,-6.7,6.9
2066,78,Klamath Mtns.,NPP,26.5,16,30.3
2066,78,Klamath Mtns.,Rh,23.1,20.2,25.7
2066,80,Northern B&R,LULCC,0.2,0.1,0.3
2066,80,Northern B&R,NECB,-0.2,-0.7,0.1
2066,80,Northern B&R,NEP,0,-0.5,0.4
2066,80,Northern B&R,NPP,1,0.4,1.3
2066,80,Northern B&R,Rh,0.9,0.8,1.1
2066,81,Sonoran B&R,LULCC,0.7,0.3,1.1
2066,81,Sonoran B&R,NECB,-0.3,-1.6,1.5
2066,81,Sonoran B&R,NEP,0.4,-0.9,2.6
2066,81,Sonoran B&R,NPP,1.9,0.7,4.1
2066,81,Sonoran B&R,Rh,1.5,1.3,2.1
2067,1,Coast Range,LULCC,2.7,1.7,4.2
2067,1,Coast Range,NECB,-0.5,-3.8,2.5
2067,1,Coast Range,NEP,2.2,-1.3,5
2067,1,Coast Range,NPP,12.7,8.2,15.1
2067,1,Coast Range,Rh,10.4,9.3,12.4
2067,4,Cascades,LULCC,0.2,0.1,0.6
2067,4,Cascades,NECB,-0.1,-0.5,0.2
2067,4,Cascades,NEP,0.2,-0.2,0.4
2067,4,Cascades,NPP,1,0.5,1.1
2067,4,Cascades,Rh,0.8,0.7,1
2067,5,Sierra Nevada,LULCC,4,2.6,6.7
2067,5,Sierra Nevada,NECB,-1.2,-7.9,3.5
2067,5,Sierra Nevada,NEP,2.9,-4.7,7.6
2067,5,Sierra Nevada,NPP,19,10.6,23.6
2067,5,Sierra Nevada,Rh,16.2,14.3,19.2
2067,6,Oak Woodlands,LULCC,6.1,4.1,8.5
2067,6,Oak Woodlands,NECB,-1.3,-21.1,17.2
2067,6,Oak Woodlands,NEP,4.8,-14.5,24.1
2067,6,Oak Woodlands,NPP,36,16.6,55.2
2067,6,Oak Woodlands,Rh,31.2,24.4,41.2
2067,7,Central Valley,LULCC,13.8,8.1,20
2067,7,Central Valley,NECB,-0.7,-13.7,14.3
2067,7,Central Valley,NEP,13.1,-0.5,32.9
2067,7,Central Valley,NPP,27.1,11.4,46.5
2067,7,Central Valley,Rh,14,9.9,18.8
2067,8,SoCal Mtns.,LULCC,0.7,0.4,1.2
2067,8,SoCal Mtns.,NECB,-0.4,-4.6,3.5
2067,8,SoCal Mtns.,NEP,0.3,-3.6,4.2
2067,8,SoCal Mtns.,NPP,6.1,2.7,10.4
2067,8,SoCal Mtns.,Rh,5.8,4.6,8
2067,9,East Cascades,LULCC,1.8,1.1,2.6
2067,9,East Cascades,NECB,-0.4,-3.3,1.3
2067,9,East Cascades,NEP,1.3,-1.9,2.8
2067,9,East Cascades,NPP,7.9,3.8,9.4
2067,9,East Cascades,Rh,6.6,5.7,7.8
2067,13,Central B&R,LULCC,0.3,0.2,0.6
2067,13,Central B&R,NECB,0.1,-0.7,1.7
2067,13,Central B&R,NEP,0.4,-0.5,2
2067,13,Central B&R,NPP,2.3,1.3,4
2067,13,Central B&R,Rh,1.9,1.6,2.5
2067,14,Mojave B&R,LULCC,0.3,0.1,0.5
2067,14,Mojave B&R,NECB,0,-2.6,6.1
2067,14,Mojave B&R,NEP,0.3,-2.4,6.5
2067,14,Mojave B&R,NPP,6,2.4,12.2
2067,14,Mojave B&R,Rh,5.7,4.7,8.4
2067,78,Klamath Mtns.,LULCC,5.6,3.7,8.9
2067,78,Klamath Mtns.,NECB,-0.9,-6.5,3.5
2067,78,Klamath Mtns.,NEP,4.7,-1.6,8
2067,78,Klamath Mtns.,NPP,27.8,19.2,30.8
2067,78,Klamath Mtns.,Rh,23.1,20.6,26.3
2067,80,Northern B&R,LULCC,0.2,0.1,0.3
2067,80,Northern B&R,NECB,-0,-0.5,0.5
2067,80,Northern B&R,NEP,0.2,-0.4,0.7
2067,80,Northern B&R,NPP,1.1,0.4,1.6
2067,80,Northern B&R,Rh,0.9,0.8,1.1
2067,81,Sonoran B&R,LULCC,0.7,0.4,1.3
2067,81,Sonoran B&R,NECB,-0.1,-1.2,2.2
2067,81,Sonoran B&R,NEP,0.6,-0.5,3.4
2067,81,Sonoran B&R,NPP,2.2,1,4.9
2067,81,Sonoran B&R,Rh,1.5,1.2,2.1
2068,1,Coast Range,LULCC,2.5,1.7,3.3
2068,1,Coast Range,NECB,-0.1,-5.1,3
2068,1,Coast Range,NEP,2.4,-2,5.2
2068,1,Coast Range,NPP,12.7,8.5,16.5
2068,1,Coast Range,Rh,10.3,9.2,11.5
2068,4,Cascades,LULCC,0.2,0.1,0.4
2068,4,Cascades,NECB,-0,-0.5,0.2
2068,4,Cascades,NEP,0.2,-0.2,0.4
2068,4,Cascades,NPP,0.9,0.6,1.2
2068,4,Cascades,Rh,0.8,0.6,0.9
2068,5,Sierra Nevada,LULCC,3.9,2.7,5.8
2068,5,Sierra Nevada,NECB,-0.3,-7.9,4.9
2068,5,Sierra Nevada,NEP,3.6,-2.2,8.5
2068,5,Sierra Nevada,NPP,19.5,14.5,25.5
2068,5,Sierra Nevada,Rh,15.9,13.8,18.8
2068,6,Oak Woodlands,LULCC,6.5,4.7,8.9
2068,6,Oak Woodlands,NECB,3.6,-21.9,24.7
2068,6,Oak Woodlands,NEP,10.1,-15.4,32.2
2068,6,Oak Woodlands,NPP,41.1,20.5,66
2068,6,Oak Woodlands,Rh,31,26,36.6
2068,7,Central Valley,LULCC,14.9,11.1,21
2068,7,Central Valley,NECB,2.4,-15.3,16
2068,7,Central Valley,NEP,17.4,-2.1,35.6
2068,7,Central Valley,NPP,31.2,14.9,50.2
2068,7,Central Valley,Rh,13.8,10.5,17.6
2068,8,SoCal Mtns.,LULCC,0.7,0.4,1.2
2068,8,SoCal Mtns.,NECB,1.3,-4.1,5.7
2068,8,SoCal Mtns.,NEP,2,-3,6.4
2068,8,SoCal Mtns.,NPP,7.6,3.5,12.8
2068,8,SoCal Mtns.,Rh,5.7,4.8,6.7
2068,9,East Cascades,LULCC,1.8,1.2,2.4
2068,9,East Cascades,NECB,-0.5,-3.8,2.8
2068,9,East Cascades,NEP,1.3,-1.7,4.6
2068,9,East Cascades,NPP,7.7,4.8,11.7
2068,9,East Cascades,Rh,6.4,5.5,7.5
2068,13,Central B&R,LULCC,0.3,0.2,0.5
2068,13,Central B&R,NECB,0.4,-0.8,1.5
2068,13,Central B&R,NEP,0.7,-0.3,1.7
2068,13,Central B&R,NPP,2.6,1.8,3.8
2068,13,Central B&R,Rh,1.9,1.6,2.3
2068,14,Mojave B&R,LULCC,0.3,0.2,0.6
2068,14,Mojave B&R,NECB,1.7,-2.4,6.7
2068,14,Mojave B&R,NEP,2.1,-2.1,7.2
2068,14,Mojave B&R,NPP,7.7,4.2,14
2068,14,Mojave B&R,Rh,5.6,4.6,6.7
2068,78,Klamath Mtns.,LULCC,5.3,3.7,7.4
2068,78,Klamath Mtns.,NECB,-0.8,-10.1,4.4
2068,78,Klamath Mtns.,NEP,4.5,-3.2,9.5
2068,78,Klamath Mtns.,NPP,27.2,20.1,33.6
2068,78,Klamath Mtns.,Rh,22.7,20.2,24.8
2068,80,Northern B&R,LULCC,0.2,0.1,0.3
2068,80,Northern B&R,NECB,-0.1,-0.5,0.4
2068,80,Northern B&R,NEP,0.2,-0.3,0.7
2068,80,Northern B&R,NPP,1.1,0.6,1.7
2068,80,Northern B&R,Rh,0.9,0.8,1.1
2068,81,Sonoran B&R,LULCC,0.8,0.5,1.4
2068,81,Sonoran B&R,NECB,0.4,-1.1,2.5
2068,81,Sonoran B&R,NEP,1.2,-0.4,3.9
2068,81,Sonoran B&R,NPP,2.7,1.3,5.5
2068,81,Sonoran B&R,Rh,1.5,1.2,1.8
2069,1,Coast Range,LULCC,2.8,1.7,4.5
2069,1,Coast Range,NECB,-1.3,-6,1.3
2069,1,Coast Range,NEP,1.6,-2.2,3.5
2069,1,Coast Range,NPP,12,8.6,14.2
2069,1,Coast Range,Rh,10.4,9.4,11.8
2069,4,Cascades,LULCC,0.3,0.1,0.7
2069,4,Cascades,NECB,-0.1,-0.6,0.2
2069,4,Cascades,NEP,0.2,-0.1,0.3
2069,4,Cascades,NPP,0.9,0.6,1.1
2069,4,Cascades,Rh,0.8,0.7,0.9
2069,5,Sierra Nevada,LULCC,4,2.8,6.3
2069,5,Sierra Nevada,NECB,-2.3,-9.2,0.9
2069,5,Sierra Nevada,NEP,1.8,-4.8,5
2069,5,Sierra Nevada,NPP,18,11.3,23.3
2069,5,Sierra Nevada,Rh,16.3,14.6,18.5
2069,6,Oak Woodlands,LULCC,6.4,4.4,9.7
2069,6,Oak Woodlands,NECB,-6.2,-22.7,6.5
2069,6,Oak Woodlands,NEP,0.1,-16.9,13.1
2069,6,Oak Woodlands,NPP,32.1,15.1,49.6
2069,6,Oak Woodlands,Rh,32,28.4,40
2069,7,Central Valley,LULCC,13.6,8.4,19.3
2069,7,Central Valley,NECB,-3.4,-15.4,4.5
2069,7,Central Valley,NEP,10.2,-3.7,20.5
2069,7,Central Valley,NPP,24.8,11.1,36.1
2069,7,Central Valley,Rh,14.6,12.7,18.5
2069,8,SoCal Mtns.,LULCC,0.7,0.4,1.3
2069,8,SoCal Mtns.,NECB,-1.2,-4.2,1.6
2069,8,SoCal Mtns.,NEP,-0.5,-3.4,2.3
2069,8,SoCal Mtns.,NPP,5.4,1.9,9.8
2069,8,SoCal Mtns.,Rh,5.9,5,7.5
2069,9,East Cascades,LULCC,2,1.2,3
2069,9,East Cascades,NECB,-0.8,-4.1,1.9
2069,9,East Cascades,NEP,1.1,-1.6,3.6
2069,9,East Cascades,NPP,7.7,5.2,10.1
2069,9,East Cascades,Rh,6.5,5.5,7.7
2069,13,Central B&R,LULCC,0.3,0.2,0.5
2069,13,Central B&R,NECB,-0.2,-1.1,0.6
2069,13,Central B&R,NEP,0.1,-0.8,0.9
2069,13,Central B&R,NPP,2.1,1.2,3.3
2069,13,Central B&R,Rh,2,1.7,2.4
2069,14,Mojave B&R,LULCC,0.3,0.2,0.6
2069,14,Mojave B&R,NECB,-1.2,-4.1,1.7
2069,14,Mojave B&R,NEP,-0.9,-3.9,2
2069,14,Mojave B&R,NPP,4.9,1.4,8.4
2069,14,Mojave B&R,Rh,5.9,4.9,7.7
2069,78,Klamath Mtns.,LULCC,6.3,4.1,9.6
