Timestep,EcoregionID,EcoregionName,LULC,Mean,Lower,Upper
2053,81,Sonoran B&R,Agriculture,2588.6578125,2314,2734
2053,81,Sonoran B&R,Barren,5807,5807,5807
2053,81,Sonoran B&R,Developed,1174.8075,1004,1373
2053,81,Sonoran B&R,Forest,208.4146875,197,230
2053,81,Sonoran B&R,Grassland,271.6709375,262,280
2053,81,Sonoran B&R,Shrubland,17098.8178125,16887,17468.024999999998
2053,81,Sonoran B&R,Water,1048,1048,1048
2053,81,Sonoran B&R,Wetland,83.63125,68,119
2054,1,Coast Range,Agriculture,277.4465625,256,320
2054,1,Coast Range,Barren,58,58,58
2054,1,Coast Range,Developed,821.004375,760,887
2054,1,Coast Range,Forest,11148.6975,11071,11208
2054,1,Coast Range,Grassland,756.7775,734,773
2054,1,Coast Range,Shrubland,283.9121875,278,289
2054,1,Coast Range,Water,3499,3499,3499
2054,1,Coast Range,Wetland,111.161875,109,113
2054,4,Cascades,Agriculture,11.2078125,4,21
2054,4,Cascades,Barren,76,76,76
2054,4,Cascades,Developed,45.1078125,37,67
2054,4,Cascades,Forest,1282.52125,1266,1291
2054,4,Cascades,Grassland,9.4503125,8,11
2054,4,Cascades,Shrubland,42.7128125,41,44
2054,4,Cascades,SnowIce,6,6,6
2054,4,Cascades,Water,1,1,1
2054,4,Cascades,Wetland,3,3,3
2054,5,Sierra Nevada,Agriculture,152.244375,123,225
2054,5,Sierra Nevada,Barren,3045,3045,3045
2054,5,Sierra Nevada,Developed,752.81875,703,838
2054,5,Sierra Nevada,Forest,42919.9371875,42840,42980
2054,5,Sierra Nevada,Grassland,879.445625,860,887
2054,5,Sierra Nevada,Shrubland,3105.3621875,3099,3110
2054,5,Sierra Nevada,SnowIce,10,10,10
2054,5,Sierra Nevada,Water,818,818,818
2054,5,Sierra Nevada,Wetland,161.191875,160,162
2054,6,Oak Woodlands,Agriculture,6856.02,6078.9749999999995,8342.025
2054,6,Oak Woodlands,Barren,1296,1296,1296
2054,6,Oak Woodlands,Developed,19278.2271875,17958,20255
2054,6,Oak Woodlands,Forest,34989.9640625,34269.975,35601.025
2054,6,Oak Woodlands,Grassland,27074.239375,25845.975,28089
2054,6,Oak Woodlands,Shrubland,9701.5784375,9260,10148
2054,6,Oak Woodlands,Water,11315,11315,11315
2054,6,Oak Woodlands,Wetland,827.9709375,771,876
2054,7,Central Valley,Agriculture,30617.7209375,29784,31651.025
2054,7,Central Valley,Barren,305,305,305
2054,7,Central Valley,Developed,6084.955,5435,6701
2054,7,Central Valley,Forest,317.5559375,274.975,362
2054,7,Central Valley,Grassland,7122.3365625,5944,7962
2054,7,Central Valley,Shrubland,165.4778125,134,207
2054,7,Central Valley,Water,431,431,431
2054,7,Central Valley,Wetland,1048.95375,944,1154
2054,8,SoCal Mtns.,Agriculture,137.0640625,83,218
2054,8,SoCal Mtns.,Barren,148,148,148
2054,8,SoCal Mtns.,Developed,1111.65875,970,1262
2054,8,SoCal Mtns.,Forest,11605.24375,11514,11681
2054,8,SoCal Mtns.,Grassland,1711.4075,1651,1765.025
2054,8,SoCal Mtns.,Shrubland,3091.3253125,3009,3160
2054,8,SoCal Mtns.,Water,316,316,316
2054,8,SoCal Mtns.,Wetland,69.300625,65,74
2054,9,East Cascades,Agriculture,1605.48625,1541,1677
2054,9,East Cascades,Barren,169,169,169
2054,9,East Cascades,Developed,205.3609375,199,221
2054,9,East Cascades,Forest,12180.891875,12145,12212
2054,9,East Cascades,Grassland,2809.1440625,2764,2848
2054,9,East Cascades,Shrubland,2978.8353125,2956,3e3
2054,9,East Cascades,Water,534,534,534
2054,9,East Cascades,Wetland,173.2815625,161,188
2054,13,Central B&R,Agriculture,226.2078125,182,258
2054,13,Central B&R,Barren,277,277,277
2054,13,Central B&R,Developed,125.5815625,123,130
2054,13,Central B&R,Forest,4658.9490625,4647,4673
2054,13,Central B&R,Grassland,506.74125,498,522
2054,13,Central B&R,Shrubland,7022.1890625,7011,7040
2054,13,Central B&R,Water,226,226,226
2054,13,Central B&R,Wetland,78.33125,78,80
2054,14,Mojave B&R,Agriculture,398.114375,281.975,537
2054,14,Mojave B&R,Barren,7493,7493,7493
2054,14,Mojave B&R,Developed,1878.458125,1676,2119
2054,14,Mojave B&R,Forest,4551.4084375,4514,4578
2054,14,Mojave B&R,Grassland,821.6784375,706.975,895
2054,14,Mojave B&R,Shrubland,61293.9553125,61067.975,61449
2054,14,Mojave B&R,Water,40,40,40
2054,14,Mojave B&R,Wetland,42.3853125,40,45
2054,78,Klamath Mtns.,Agriculture,566.4196875,462.975,728
2054,78,Klamath Mtns.,Barren,67,67,67
2054,78,Klamath Mtns.,Developed,412.385625,400,447
2054,78,Klamath Mtns.,Forest,28833.549375,28776,28871
2054,78,Klamath Mtns.,Grassland,1359.68625,1281,1415
2054,78,Klamath Mtns.,Shrubland,1518.1215625,1491,1538
2054,78,Klamath Mtns.,SnowIce,12,12,12
2054,78,Klamath Mtns.,Water,124,124,124
2054,78,Klamath Mtns.,Wetland,37.8375,33,43
2054,80,Northern B&R,Agriculture,377.3096875,339,417
2054,80,Northern B&R,Barren,414,414,414
2054,80,Northern B&R,Developed,54.7309375,54,58
2054,80,Northern B&R,Forest,1700.5165625,1690,1712
2054,80,Northern B&R,Grassland,162.6171875,155,171
2054,80,Northern B&R,Shrubland,3340.1046875,3320,3361
2054,80,Northern B&R,Water,303,303,303
2054,80,Northern B&R,Wetland,52.7209375,41,64
2054,81,Sonoran B&R,Agriculture,2582.7053125,2306.9750000000004,2731
2054,81,Sonoran B&R,Barren,5807,5807,5807
2054,81,Sonoran B&R,Developed,1185.6928125,1007,1391.025
2054,81,Sonoran B&R,Forest,208.2071875,196,230
2054,81,Sonoran B&R,Grassland,271.3321875,262,280
2054,81,Sonoran B&R,Shrubland,17094.4109375,16877.975000000002,17473
2054,81,Sonoran B&R,Water,1048,1048,1048
2054,81,Sonoran B&R,Wetland,83.6515625,68,119.02500000000009
2055,1,Coast Range,Agriculture,278.1225,256,322
2055,1,Coast Range,Barren,58,58,58
2055,1,Coast Range,Developed,822.24,760,889
2055,1,Coast Range,Forest,11147.1978125,11069,11208
2055,1,Coast Range,Grassland,756.4428125,734,773
2055,1,Coast Range,Shrubland,283.84625,278,289
2055,1,Coast Range,Water,3499,3499,3499
2055,1,Coast Range,Wetland,111.150625,109,113
2055,4,Cascades,Agriculture,11.2421875,4,21
2055,4,Cascades,Barren,76,76,76
2055,4,Cascades,Developed,45.236875,37,68
2055,4,Cascades,Forest,1282.3765625,1265,1291
2055,4,Cascades,Grassland,9.439375,8,11
2055,4,Cascades,Shrubland,42.705,41,44
2055,4,Cascades,SnowIce,6,6,6
2055,4,Cascades,Water,1,1,1
2055,4,Cascades,Wetland,3,3,3
2055,5,Sierra Nevada,Agriculture,152.8709375,123,227
2055,5,Sierra Nevada,Barren,3045,3045,3045
2055,5,Sierra Nevada,Developed,754.34625,703.975,841
2055,5,Sierra Nevada,Forest,42918.121875,42836,42980
2055,5,Sierra Nevada,Grassland,879.2140625,860,887
2055,5,Sierra Nevada,Shrubland,3105.2703125,3099,3110
2055,5,Sierra Nevada,SnowIce,10,10,10
2055,5,Sierra Nevada,Water,818,818,818
2055,5,Sierra Nevada,Wetland,161.1765625,160,162
2055,6,Oak Woodlands,Agriculture,6879.7790625,6089.975,8396.05
2055,6,Oak Woodlands,Barren,1296,1296,1296
2055,6,Oak Woodlands,Developed,19330.77875,17972,20324.025
2055,6,Oak Woodlands,Forest,34967.1275,34227.975,35595
2055,6,Oak Woodlands,Grassland,27037.31875,25781.975,28079
2055,6,Oak Woodlands,Shrubland,9686.0875,9237.975,10142
2055,6,Oak Woodlands,Water,11315,11315,11315
2055,6,Oak Woodlands,Wetland,826.9084375,769,876
2055,7,Central Valley,Agriculture,30581.7,29718,31640
2055,7,Central Valley,Barren,305,305,305
2055,7,Central Valley,Developed,6119.3459375,5449.975,6756.025
2055,7,Central Valley,Forest,317.5275,274,362
2055,7,Central Valley,Grassland,7121.2259375,5920,7983.025
2055,7,Central Valley,Shrubland,165.9928125,133,208
2055,7,Central Valley,Water,431,431,431
2055,7,Central Valley,Wetland,1051.2078125,944,1158
2055,8,SoCal Mtns.,Agriculture,138.7128125,83,222.0250000000001
2055,8,SoCal Mtns.,Barren,148,148,148
2055,8,SoCal Mtns.,Developed,1118.38375,973,1273
2055,8,SoCal Mtns.,Forest,11602.125,11508.975,11679
2055,8,SoCal Mtns.,Grassland,1709.1284375,1648,1765
2055,8,SoCal Mtns.,Shrubland,3088.3978125,3004.975,3160
2055,8,SoCal Mtns.,Water,316,316,316
2055,8,SoCal Mtns.,Wetland,69.2521875,65,74
2055,9,East Cascades,Agriculture,1605.8115625,1541,1678
2055,9,East Cascades,Barren,169,169,169
2055,9,East Cascades,Developed,205.4553125,199,221.0250000000001
2055,9,East Cascades,Forest,12180.8421875,12144,12212
2055,9,East Cascades,Grassland,2808.768125,2763,2848
2055,9,East Cascades,Shrubland,2978.66375,2956,3e3
2055,9,East Cascades,Water,534,534,534
2055,9,East Cascades,Wetland,173.4590625,161,188
2055,13,Central B&R,Agriculture,226.51375,182,258
2055,13,Central B&R,Barren,277,277,277
2055,13,Central B&R,Developed,125.6453125,123,130
2055,13,Central B&R,Forest,4658.809375,4647,4673
2055,13,Central B&R,Grassland,506.6353125,498,522
2055,13,Central B&R,Shrubland,7022.0671875,7010,7040
2055,13,Central B&R,Water,226,226,226
2055,13,Central B&R,Wetland,78.3290625,78,80
2055,14,Mojave B&R,Agriculture,400.2465625,281,542
2055,14,Mojave B&R,Barren,7493,7493,7493
2055,14,Mojave B&R,Developed,1889.4071875,1679.975,2135
2055,14,Mojave B&R,Forest,4550.19625,4512,4577
2055,14,Mojave B&R,Grassland,820.011875,702.975,895
2055,14,Mojave B&R,Shrubland,61283.7775,61051,61442
2055,14,Mojave B&R,Water,40,40,40
2055,14,Mojave B&R,Wetland,42.360625,40,45
2055,78,Klamath Mtns.,Agriculture,568.1425,462.975,734
2055,78,Klamath Mtns.,Barren,67,67,67
2055,78,Klamath Mtns.,Developed,412.648125,400,448
2055,78,Klamath Mtns.,Forest,28832.83125,28775,28871
2055,78,Klamath Mtns.,Grassland,1358.7428125,1279,1414
2055,78,Klamath Mtns.,Shrubland,1517.8221875,1490,1538
2055,78,Klamath Mtns.,SnowIce,12,12,12
2055,78,Klamath Mtns.,Water,124,124,124
2055,78,Klamath Mtns.,Wetland,37.813125,33,43
2055,80,Northern B&R,Agriculture,377.503125,339,418
2055,80,Northern B&R,Barren,414,414,414
2055,80,Northern B&R,Developed,54.74375,54,58
2055,80,Northern B&R,Forest,1700.508125,1690,1712
2055,80,Northern B&R,Grassland,162.5746875,154,171
2055,80,Northern B&R,Shrubland,3340.028125,3320,3362
2055,80,Northern B&R,Water,303,303,303
2055,80,Northern B&R,Wetland,52.6421875,41,64
2055,81,Sonoran B&R,Agriculture,2576.6184375,2299,2727
2055,81,Sonoran B&R,Barren,5807,5807,5807
2055,81,Sonoran B&R,Developed,1196.7534375,1010,1414
2055,81,Sonoran B&R,Forest,208.0059375,196,230
2055,81,Sonoran B&R,Grassland,271.0153125,261,280
2055,81,Sonoran B&R,Shrubland,17089.9178125,16866.975,17478.024999999998
2055,81,Sonoran B&R,Water,1048,1048,1048
2055,81,Sonoran B&R,Wetland,83.6890625,68,121
2056,1,Coast Range,Agriculture,278.80625,257,324
2056,1,Coast Range,Barren,58,58,58
2056,1,Coast Range,Developed,823.415,760,890
2056,1,Coast Range,Forest,11145.736875,11066.974999999999,11207
2056,1,Coast Range,Grassland,756.1171875,733,773
2056,1,Coast Range,Shrubland,283.7865625,278,289
2056,1,Coast Range,Water,3499,3499,3499
2056,1,Coast Range,Wetland,111.138125,109,113
2056,4,Cascades,Agriculture,11.2725,4,22
2056,4,Cascades,Barren,76,76,76
2056,4,Cascades,Developed,45.37125,37,68
2056,4,Cascades,Forest,1282.2309375,1265,1291
2056,4,Cascades,Grassland,9.4315625,8,11
2056,4,Cascades,Shrubland,42.69375,41,44
2056,4,Cascades,SnowIce,6,6,6
2056,4,Cascades,Water,1,1,1
2056,4,Cascades,Wetland,3,3,3
2056,5,Sierra Nevada,Agriculture,153.411875,123,229
2056,5,Sierra Nevada,Barren,3045,3045,3045
2056,5,Sierra Nevada,Developed,755.9875,704,845
2056,5,Sierra Nevada,Forest,42916.210625,42834,42979
2056,5,Sierra Nevada,Grassland,879.0353125,859,887
2056,5,Sierra Nevada,Shrubland,3105.19375,3099,3110
2056,5,Sierra Nevada,SnowIce,10,10,10
2056,5,Sierra Nevada,Water,818,818,818
2056,5,Sierra Nevada,Wetland,161.1609375,160,162
2056,6,Oak Woodlands,Agriculture,6903.3653125,6097.95,8454
2056,6,Oak Woodlands,Barren,1296,1296,1296
2056,6,Oak Woodlands,Developed,19383.7434375,17985,20397.025
2056,6,Oak Woodlands,Forest,34944.088125,34186.975,35591
2056,6,Oak Woodlands,Grassland,27000.4521875,25722.975,28070
2056,6,Oak Woodlands,Shrubland,9670.518125,9216.975,10137
2056,6,Oak Woodlands,Water,11315,11315,11315
2056,6,Oak Woodlands,Wetland,825.8328125,768,875
2056,7,Central Valley,Agriculture,30546.1153125,29668.95,31620.025
2056,7,Central Valley,Barren,305,305,305
2056,7,Central Valley,Developed,6153.5503125,5462,6804.025
2056,7,Central Valley,Forest,317.47625,273,363
2056,7,Central Valley,Grassland,7120.11125,5901.950000000001,8e3
2056,7,Central Valley,Shrubland,166.515625,133,209
2056,7,Central Valley,Water,431,431,431
2056,7,Central Valley,Wetland,1053.23125,944,1162
2056,8,SoCal Mtns.,Agriculture,140.323125,83,225
2056,8,SoCal Mtns.,Barren,148,148,148
2056,8,SoCal Mtns.,Developed,1125.2459375,975,1282
2056,8,SoCal Mtns.,Forest,11598.8959375,11504,11679
2056,8,SoCal Mtns.,Grassland,1706.9059375,1645,1764
2056,8,SoCal Mtns.,Shrubland,3085.43125,3e3,3159
2056,8,SoCal Mtns.,Water,316,316,316
2056,8,SoCal Mtns.,Wetland,69.1978125,65,74
2056,9,East Cascades,Agriculture,1606.2140625,1539,1678
2056,9,East Cascades,Barren,169,169,169
2056,9,East Cascades,Developed,205.5409375,199,222
2056,9,East Cascades,Forest,12180.8253125,12143,12213
2056,9,East Cascades,Grassland,2808.324375,2762.975,2849
2056,9,East Cascades,Shrubland,2978.45375,2955,2999
2056,9,East Cascades,Water,534,534,534
2056,9,East Cascades,Wetland,173.6415625,161,188
2056,13,Central B&R,Agriculture,226.8184375,182,258
2056,13,Central B&R,Barren,277,277,277
2056,13,Central B&R,Developed,125.701875,123,130
2056,13,Central B&R,Forest,4658.69,4647,4673
2056,13,Central B&R,Grassland,506.5309375,498,522
2056,13,Central B&R,Shrubland,7021.933125,7010,7040
2056,13,Central B&R,Water,226,226,226
2056,13,Central B&R,Wetland,78.325625,78,80
2056,14,Mojave B&R,Agriculture,402.3296875,282,546
2056,14,Mojave B&R,Barren,7493,7493,7493
2056,14,Mojave B&R,Developed,1900.714375,1683,2153
2056,14,Mojave B&R,Forest,4548.985,4510,4577
2056,14,Mojave B&R,Grassland,818.34,700,894
2056,14,Mojave B&R,Shrubland,61273.3003125,61034.975000000006,61436
2056,14,Mojave B&R,Water,40,40,40
2056,14,Mojave B&R,Wetland,42.330625,40,45
2056,78,Klamath Mtns.,Agriculture,569.683125,462.975,740
2056,78,Klamath Mtns.,Barren,67,67,67
2056,78,Klamath Mtns.,Developed,412.93875,400,448.0250000000001
2056,78,Klamath Mtns.,Forest,28832.129375,28772,28871
2056,78,Klamath Mtns.,Grassland,1357.9428125,1276,1415
2056,78,Klamath Mtns.,Shrubland,1517.5275,1489,1537
2056,78,Klamath Mtns.,SnowIce,12,12,12
2056,78,Klamath Mtns.,Water,124,124,124
2056,78,Klamath Mtns.,Wetland,37.7784375,33,43
2056,80,Northern B&R,Agriculture,377.7325,338,418.0250000000001
2056,80,Northern B&R,Barren,414,414,414
2056,80,Northern B&R,Developed,54.750625,54,58
2056,80,Northern B&R,Forest,1700.4884375,1690,1712
2056,80,Northern B&R,Grassland,162.52625,154,171
2056,80,Northern B&R,Shrubland,3339.95,3319,3362
2056,80,Northern B&R,Water,303,303,303
2056,80,Northern B&R,Wetland,52.5521875,41,64
2056,81,Sonoran B&R,Agriculture,2571.0421875,2289.975,2725
2056,81,Sonoran B&R,Barren,5807,5807,5807
2056,81,Sonoran B&R,Developed,1207.5775,1014,1432.0500000000002
2056,81,Sonoran B&R,Forest,207.7871875,195,231
2056,81,Sonoran B&R,Grassland,270.685,261,280
2056,81,Sonoran B&R,Shrubland,17085.1653125,16856,17483
2056,81,Sonoran B&R,Water,1048,1048,1048
2056,81,Sonoran B&R,Wetland,83.7428125,68,121
2057,1,Coast Range,Agriculture,279.4634375,257,326
2057,1,Coast Range,Barren,58,58,58
2057,1,Coast Range,Developed,824.54875,761,892
2057,1,Coast Range,Forest,11144.30375,11064,11207
2057,1,Coast Range,Grassland,755.8221875,732,772
2057,1,Coast Range,Shrubland,283.7296875,278,289
2057,1,Coast Range,Water,3499,3499,3499
2057,1,Coast Range,Wetland,111.1321875,109,113
2057,4,Cascades,Agriculture,11.3121875,4,22
2057,4,Cascades,Barren,76,76,76
2057,4,Cascades,Developed,45.4753125,37,69
2057,4,Cascades,Forest,1282.1075,1265,1292
2057,4,Cascades,Grassland,9.4184375,8,11
2057,4,Cascades,Shrubland,42.6865625,41,44
2057,4,Cascades,SnowIce,6,6,6
2057,4,Cascades,Water,1,1,1
2057,4,Cascades,Wetland,3,3,3
2057,5,Sierra Nevada,Agriculture,154.9084375,123,237
2057,5,Sierra Nevada,Barren,3045,3045,3045
2057,5,Sierra Nevada,Developed,757.5225,704,849
2057,5,Sierra Nevada,Forest,42914.0640625,42831,42979
2057,5,Sierra Nevada,Grassland,878.3209375,853,887
2057,5,Sierra Nevada,Shrubland,3105.055,3099,3110
2057,5,Sierra Nevada,SnowIce,10,10,10
2057,5,Sierra Nevada,Water,818,818,818
2057,5,Sierra Nevada,Wetland,161.1290625,160,162
2057,6,Oak Woodlands,Agriculture,6928.1875,6107.975,8517
2057,6,Oak Woodlands,Barren,1296,1296,1296
2057,6,Oak Woodlands,Developed,19435.6415625,18e3,20469.025
2057,6,Oak Woodlands,Forest,34921.0253125,34146,35584.025
2057,6,Oak Woodlands,Grassland,26962.9340625,25661.975,28058
2057,6,Oak Woodlands,Shrubland,9655.360625,9191,10131
2057,6,Oak Woodlands,Water,11315,11315,11315
2057,6,Oak Woodlands,Wetland,824.8509375,766,874
2057,7,Central Valley,Agriculture,30507.9753125,29621.975,31602
2057,7,Central Valley,Barren,305,305,305
2057,7,Central Valley,Developed,6188.545,5478,6857
2057,7,Central Valley,Forest,317.425625,272,364
2057,7,Central Valley,Grassland,7120.2628125,5873.9749999999995,8014
2057,7,Central Valley,Shrubland,167.171875,133,211
2057,7,Central Valley,Water,431,431,431
2057,7,Central Valley,Wetland,1055.619375,945,1165
2057,8,SoCal Mtns.,Agriculture,142.188125,83,229.0250000000001
2057,8,SoCal Mtns.,Barren,148,148,148
2057,8,SoCal Mtns.,Developed,1131.853125,977,1291.025
2057,8,SoCal Mtns.,Forest,11595.721875,11499,11678
2057,8,SoCal Mtns.,Grassland,1704.6325,1641,1763
2057,8,SoCal Mtns.,Shrubland,3082.4559375,2995.975,3158
2057,8,SoCal Mtns.,Water,316,316,316
2057,8,SoCal Mtns.,Wetland,69.1484375,65,74
2057,9,East Cascades,Agriculture,1606.4753125,1539,1679
2057,9,East Cascades,Barren,169,169,169
2057,9,East Cascades,Developed,205.6353125,199,222
2057,9,East Cascades,Forest,12180.8521875,12142,12213
2057,9,East Cascades,Grassland,2807.9659375,2762.975,2849
2057,9,East Cascades,Shrubland,2978.2715625,2955,2999
2057,9,East Cascades,Water,534,534,534
2057,9,East Cascades,Wetland,173.7996875,161,188.0250000000001
2057,13,Central B&R,Agriculture,227.254375,182,258
2057,13,Central B&R,Barren,277,277,277
2057,13,Central B&R,Developed,125.765,123,130
2057,13,Central B&R,Forest,4658.50875,4647,4673
2057,13,Central B&R,Grassland,506.3828125,498,522
2057,13,Central B&R,Shrubland,7021.7678125,7010,7040
2057,13,Central B&R,Water,226,226,226
2057,13,Central B&R,Wetland,78.32125,78,80
2057,14,Mojave B&R,Agriculture,404.3653125,282,551
2057,14,Mojave B&R,Barren,7493,7493,7493
2057,14,Mojave B&R,Developed,1911.7840625,1687,2170.025
2057,14,Mojave B&R,Forest,4547.754375,4508,4576
2057,14,Mojave B&R,Grassland,816.8178125,696,893
2057,14,Mojave B&R,Shrubland,61262.9753125,61016.975,61431
2057,14,Mojave B&R,Water,40,40,40
2057,14,Mojave B&R,Wetland,42.303125,40,45
2057,78,Klamath Mtns.,Agriculture,571.32125,463,745
2057,78,Klamath Mtns.,Barren,67,67,67
2057,78,Klamath Mtns.,Developed,413.195625,400,450
2057,78,Klamath Mtns.,Forest,28831.4271875,28770,28871
2057,78,Klamath Mtns.,Grassland,1357.093125,1274,1414
2057,78,Klamath Mtns.,Shrubland,1517.2109375,1488,1537
2057,78,Klamath Mtns.,SnowIce,12,12,12
2057,78,Klamath Mtns.,Water,124,124,124
2057,78,Klamath Mtns.,Wetland,37.751875,33,43
2057,80,Northern B&R,Agriculture,377.8653125,337,420
2057,80,Northern B&R,Barren,414,414,414
2057,80,Northern B&R,Developed,54.7603125,54,58
2057,80,Northern B&R,Forest,1700.5096875,1690,1713
2057,80,Northern B&R,Grassland,162.49625,154,171
2057,80,Northern B&R,Shrubland,3339.908125,3319,3362
2057,80,Northern B&R,Water,303,303,303
2057,80,Northern B&R,Wetland,52.4603125,41,64
2057,81,Sonoran B&R,Agriculture,2565.036875,2281.975,2723
2057,81,Sonoran B&R,Barren,5807,5807,5807
2057,81,Sonoran B&R,Developed,1218.4971875,1016,1454
2057,81,Sonoran B&R,Forest,207.573125,195,231
2057,81,Sonoran B&R,Grassland,270.3934375,260,280
2057,81,Sonoran B&R,Shrubland,17080.7425,16847,17489
2057,81,Sonoran B&R,Water,1048,1048,1048
2057,81,Sonoran B&R,Wetland,83.756875,68,122
2058,1,Coast Range,Agriculture,280.096875,257,327
2058,1,Coast Range,Barren,58,58,58
2058,1,Coast Range,Developed,825.794375,761,893
2058,1,Coast Range,Forest,11142.811875,11061,11207
2058,1,Coast Range,Grassland,755.5109375,732,772
2058,1,Coast Range,Shrubland,283.661875,277,289
2058,1,Coast Range,Water,3499,3499,3499
2058,1,Coast Range,Wetland,111.1240625,109,113
2058,4,Cascades,Agriculture,11.33625,4,22
2058,4,Cascades,Barren,76,76,76
2058,4,Cascades,Developed,45.5996875,37,69
2058,4,Cascades,Forest,1281.9753125,1264,1291.025
2058,4,Cascades,Grassland,9.4084375,8,11
2058,4,Cascades,Shrubland,42.6803125,41,44
2058,4,Cascades,SnowIce,6,6,6
2058,4,Cascades,Water,1,1,1
2058,4,Cascades,Wetland,3,3,3
2058,5,Sierra Nevada,Agriculture,155.9915625,123,240.0250000000001
2058,5,Sierra Nevada,Barren,3045,3045,3045
2058,5,Sierra Nevada,Developed,759.0821875,704,853
2058,5,Sierra Nevada,Forest,42912.0025,42826,42979
2058,5,Sierra Nevada,Grassland,877.8390625,852,887
2058,5,Sierra Nevada,Shrubland,3104.971875,3099,3110
2058,5,Sierra Nevada,SnowIce,10,10,10
2058,5,Sierra Nevada,Water,818,818,818
2058,5,Sierra Nevada,Wetland,161.1128125,160,162
2058,6,Oak Woodlands,Agriculture,6951.785625,6118,8582.074999999999
2058,6,Oak Woodlands,Barren,1296,1296,1296
2058,6,Oak Woodlands,Developed,19487.6109375,18012,20538
2058,6,Oak Woodlands,Forest,34898.209375,34104,35578
2058,6,Oak Woodlands,Grassland,26926.0996875,25596,28046.024999999998
