GCM,RCP,Timestep,TransitionGroup,GroupType,Mean,Lower,Upper
CNRM-CM5,rcp85,2044,MANAGEMENT: Forest Clearcut [Type],Type,408.46,169.975,638
CNRM-CM5,rcp85,2044,MANAGEMENT: Forest Thinning [Type],Type,309.1775,95.975,506.05999999999995
CNRM-CM5,rcp85,2044,MANAGEMENT: Orchard Removal [Type],Type,418.6725,172.95,672.3599999999997
CNRM-CM5,rcp85,2044,URBANIZATION,Group,135.0075,45,259.2999999999997
CNRM-CM5,rcp85,2044,URBANIZATION: Annual->Developed [Type],Type,33.47,10,65
CNRM-CM5,rcp85,2044,URBANIZATION: Forest->Developed [Type],Type,20.175,3,52.11999999999989
CNRM-CM5,rcp85,2044,URBANIZATION: Grassland->Developed [Type],Type,31.7825,9,66.02999999999997
CNRM-CM5,rcp85,2044,URBANIZATION: Perennial->Developed [Type],Type,19.365,5,44
CNRM-CM5,rcp85,2044,URBANIZATION: Shrubland->Developed [Type],Type,28.8875,9,54.02999999999997
CNRM-CM5,rcp85,2044,URBANIZATION: Wetland->Developed [Type],Type,1.930909090909091,1,5
CNRM-CM5,rcp85,2045,AGRICULTURAL CHANGE,Group,105.39,52.975,160.02999999999997
CNRM-CM5,rcp85,2045,AGRICULTURAL CHANGE: Annual->Perennial [Type],Type,98.3825,47,152.02999999999997
CNRM-CM5,rcp85,2045,AGRICULTURAL CHANGE: Perennial->Annual [Type],Type,7.28051948051948,1,18
CNRM-CM5,rcp85,2045,AGRICULTURAL CONTRACTION,Group,105.595,62,235.02999999999997
CNRM-CM5,rcp85,2045,AGRICULTURAL CONTRACTION: Annual->Forest [Type],Type,11.298994974874372,2,26.089999999999975
CNRM-CM5,rcp85,2045,AGRICULTURAL CONTRACTION: Annual->Grassland [Type],Type,65.395,27,157
CNRM-CM5,rcp85,2045,AGRICULTURAL CONTRACTION: Annual->Shrubland [Type],Type,11.451127819548873,2,25.060000000000002
CNRM-CM5,rcp85,2045,AGRICULTURAL CONTRACTION: Annual->Wetland [Type],Type,10.185463659147869,2.950000000000001,21
CNRM-CM5,rcp85,2045,AGRICULTURAL CONTRACTION: Perennial->Forest [Type],Type,1.5161290322580645,1,4
CNRM-CM5,rcp85,2045,AGRICULTURAL CONTRACTION: Perennial->Grassland [Type],Type,5.876344086021505,1,18.870000000000005
CNRM-CM5,rcp85,2045,AGRICULTURAL CONTRACTION: Perennial->Shrubland [Type],Type,1.9636363636363636,1,5
CNRM-CM5,rcp85,2045,AGRICULTURAL CONTRACTION: Perennial->Wetland [Type],Type,1.1547619047619047,1,2
CNRM-CM5,rcp85,2045,AGRICULTURAL EXPANSION,Group,144.3925,47,238
CNRM-CM5,rcp85,2045,AGRICULTURAL EXPANSION: Forest->Annual [Type],Type,12.625,3,30
CNRM-CM5,rcp85,2045,AGRICULTURAL EXPANSION: Forest->Perennial [Type],Type,12.49,3,28
CNRM-CM5,rcp85,2045,AGRICULTURAL EXPANSION: Grassland->Annual [Type],Type,45.59,10,80
CNRM-CM5,rcp85,2045,AGRICULTURAL EXPANSION: Grassland->Perennial [Type],Type,44.8625,9,73.02999999999997
CNRM-CM5,rcp85,2045,AGRICULTURAL EXPANSION: Shrubland->Annual [Type],Type,10.66,2,22.029999999999973
CNRM-CM5,rcp85,2045,AGRICULTURAL EXPANSION: Shrubland->Perennial [Type],Type,10.248101265822784,2,22
CNRM-CM5,rcp85,2045,AGRICULTURAL EXPANSION: Wetland->Annual [Type],Type,4.304,1,10.779999999999973
CNRM-CM5,rcp85,2045,AGRICULTURAL EXPANSION: Wetland->Perennial [Type],Type,4.221052631578948,1,9
CNRM-CM5,rcp85,2045,FIRE,Group,1493.1754385964912,862.75,2071
CNRM-CM5,rcp85,2045,FIRE: Forest,Group,893.4775,471.8,1314.3899999999996
CNRM-CM5,rcp85,2045,FIRE: Forest High Severity [Type],Type,89.6975,43,141
CNRM-CM5,rcp85,2045,FIRE: Forest Low Severity [Type],Type,599.0775,318,887.06
CNRM-CM5,rcp85,2045,FIRE: Forest Medium Severity [Type],Type,204.7025,107.92500000000001,313.0899999999999
CNRM-CM5,rcp85,2045,FIRE: Grassland,Group,342.82,105.92500000000001,637.1499999999999
CNRM-CM5,rcp85,2045,FIRE: Grassland High Severity [Type],Type,34.1425,9.975000000000001,66.02999999999997
CNRM-CM5,rcp85,2045,FIRE: Grassland Low Severity [Type],Type,230.255,71.95,429.05999999999995
CNRM-CM5,rcp85,2045,FIRE: Grassland Medium Severity [Type],Type,78.4225,22,147.08999999999992
CNRM-CM5,rcp85,2045,FIRE: High Severity,Group,150.245,84.975,215.02999999999997
CNRM-CM5,rcp85,2045,FIRE: Low Severity,Group,1001.285,584.625,1380
CNRM-CM5,rcp85,2045,FIRE: Medium Severity,Group,342.2475,184.9,483.38999999999965
CNRM-CM5,rcp85,2045,FIRE: Shrubland,Group,257.48,104.85,436.59999999999945
CNRM-CM5,rcp85,2045,FIRE: Shrubland High Severity [Type],Type,26.405,9,45
CNRM-CM5,rcp85,2045,FIRE: Shrubland Low Severity [Type],Type,171.9525,61.95,295.2099999999998
CNRM-CM5,rcp85,2045,FIRE: Shrubland Medium Severity [Type],Type,59.1225,23,106
CNRM-CM5,rcp85,2045,HARVEST,Group,693.86,248.975,1100.06
CNRM-CM5,rcp85,2045,INSECTS,Group,8275.417085427136,1574.9,15527.689999999997
CNRM-CM5,rcp85,2045,INSECTS: High Severity [Type],Type,673.0510204081633,106.17500000000001,1290.81
CNRM-CM5,rcp85,2045,INSECTS: Low Severity [Type],Type,7308.106870229008,788,14659.8
CNRM-CM5,rcp85,2045,INSECTS: Medium Severity [Type],Type,414.7448979591837,71.975,809.27
CNRM-CM5,rcp85,2045,MANAGEMENT: Forest Clearcut [Type],Type,396,159.85000000000002,624.1799999999998
CNRM-CM5,rcp85,2045,MANAGEMENT: Forest Thinning [Type],Type,297.86,89.92500000000001,506.03
CNRM-CM5,rcp85,2045,MANAGEMENT: Orchard Removal [Type],Type,430.1925,181.90000000000003,689.1199999999999
CNRM-CM5,rcp85,2045,URBANIZATION,Group,131.4525,41,328.03
CNRM-CM5,rcp85,2045,URBANIZATION: Annual->Developed [Type],Type,32.1125,9,69
CNRM-CM5,rcp85,2045,URBANIZATION: Forest->Developed [Type],Type,19.5925,1.9750000000000014,62.059999999999945
CNRM-CM5,rcp85,2045,URBANIZATION: Grassland->Developed [Type],Type,31.04,8,74.02999999999997
CNRM-CM5,rcp85,2045,URBANIZATION: Perennial->Developed [Type],Type,19.5,4,43.02999999999997
CNRM-CM5,rcp85,2045,URBANIZATION: Shrubland->Developed [Type],Type,27.885,7,69
CNRM-CM5,rcp85,2045,URBANIZATION: Wetland->Developed [Type],Type,1.9812734082397003,1,6
CNRM-CM5,rcp85,2046,AGRICULTURAL CHANGE,Group,110.89,56,163.02999999999997
CNRM-CM5,rcp85,2046,AGRICULTURAL CHANGE: Annual->Perennial [Type],Type,103.88,51,154.02999999999997
CNRM-CM5,rcp85,2046,AGRICULTURAL CHANGE: Perennial->Annual [Type],Type,7.18974358974359,1,18
CNRM-CM5,rcp85,2046,AGRICULTURAL CONTRACTION,Group,106.5675,63,218
CNRM-CM5,rcp85,2046,AGRICULTURAL CONTRACTION: Annual->Forest [Type],Type,11.548872180451127,2,28
CNRM-CM5,rcp85,2046,AGRICULTURAL CONTRACTION: Annual->Grassland [Type],Type,66.265,26.975,145
CNRM-CM5,rcp85,2046,AGRICULTURAL CONTRACTION: Annual->Shrubland [Type],Type,11,2,23.120000000000005
CNRM-CM5,rcp85,2046,AGRICULTURAL CONTRACTION: Annual->Wetland [Type],Type,9.947368421052632,3,19.060000000000002
CNRM-CM5,rcp85,2046,AGRICULTURAL CONTRACTION: Perennial->Forest [Type],Type,1.5562130177514792,1,3
CNRM-CM5,rcp85,2046,AGRICULTURAL CONTRACTION: Perennial->Grassland [Type],Type,6.498666666666667,1,21.779999999999973
CNRM-CM5,rcp85,2046,AGRICULTURAL CONTRACTION: Perennial->Shrubland [Type],Type,1.8349514563106797,1,4
CNRM-CM5,rcp85,2046,AGRICULTURAL CONTRACTION: Perennial->Wetland [Type],Type,1.2531645569620253,1,2.6599999999999966
CNRM-CM5,rcp85,2046,AGRICULTURAL EXPANSION,Group,146.86,50,227.05999999999995
CNRM-CM5,rcp85,2046,AGRICULTURAL EXPANSION: Forest->Annual [Type],Type,12.406015037593985,2,29
CNRM-CM5,rcp85,2046,AGRICULTURAL EXPANSION: Forest->Perennial [Type],Type,12.512562814070352,2,28
CNRM-CM5,rcp85,2046,AGRICULTURAL EXPANSION: Grassland->Annual [Type],Type,46.285,12,73
CNRM-CM5,rcp85,2046,AGRICULTURAL EXPANSION: Grassland->Perennial [Type],Type,46.4325,11,79
CNRM-CM5,rcp85,2046,AGRICULTURAL EXPANSION: Shrubland->Annual [Type],Type,10.3175,2,22
CNRM-CM5,rcp85,2046,AGRICULTURAL EXPANSION: Shrubland->Perennial [Type],Type,10.4125,2,23
CNRM-CM5,rcp85,2046,AGRICULTURAL EXPANSION: Wetland->Annual [Type],Type,4.662234042553192,1,11
CNRM-CM5,rcp85,2046,AGRICULTURAL EXPANSION: Wetland->Perennial [Type],Type,4.3462532299741605,1,9
CNRM-CM5,rcp85,2046,FIRE,Group,1444.585,753.6,2178.2999999999997
CNRM-CM5,rcp85,2046,FIRE: Forest,Group,802.8775,371.97499999999997,1297.06
CNRM-CM5,rcp85,2046,FIRE: Forest High Severity [Type],Type,81.1975,35.95,133.02999999999997
CNRM-CM5,rcp85,2046,FIRE: Forest Low Severity [Type],Type,537.6025,246.925,852.5999999999995
CNRM-CM5,rcp85,2046,FIRE: Forest Medium Severity [Type],Type,184.0775,80.875,305.03
CNRM-CM5,rcp85,2046,FIRE: Grassland,Group,336.8325,98,609
CNRM-CM5,rcp85,2046,FIRE: Grassland High Severity [Type],Type,34.2025,8.975000000000001,63.02999999999997
CNRM-CM5,rcp85,2046,FIRE: Grassland Low Severity [Type],Type,225.8975,68,409.03
CNRM-CM5,rcp85,2046,FIRE: Grassland Medium Severity [Type],Type,76.7325,24.975,142.02999999999997
CNRM-CM5,rcp85,2046,FIRE: High Severity,Group,146.1475,69,218.05999999999995
CNRM-CM5,rcp85,2046,FIRE: Low Severity,Group,968.2175,508.925,1440.6599999999994
CNRM-CM5,rcp85,2046,FIRE: Medium Severity,Group,330.22,163.925,513.0899999999999
CNRM-CM5,rcp85,2046,FIRE: Shrubland,Group,304.875,109.975,521.03
CNRM-CM5,rcp85,2046,FIRE: Shrubland High Severity [Type],Type,30.7475,9.975000000000001,56
CNRM-CM5,rcp85,2046,FIRE: Shrubland Low Severity [Type],Type,204.7175,71.975,358
CNRM-CM5,rcp85,2046,FIRE: Shrubland Medium Severity [Type],Type,69.41,21.975,121
CNRM-CM5,rcp85,2046,HARVEST,Group,722.6875,249.825,1121.03
CNRM-CM5,rcp85,2046,INSECTS,Group,7221.751879699248,902.0500000000002,13460.86
CNRM-CM5,rcp85,2046,INSECTS: High Severity [Type],Type,423.42377260981914,71.60000000000001,789.94
CNRM-CM5,rcp85,2046,INSECTS: Low Severity [Type],Type,6718.283505154639,1179.9,12971.64
CNRM-CM5,rcp85,2046,INSECTS: Medium Severity [Type],Type,243.00258397932816,43.3,439.14000000000027
CNRM-CM5,rcp85,2046,MANAGEMENT: Forest Clearcut [Type],Type,410.31,158.925,638.03
CNRM-CM5,rcp85,2046,MANAGEMENT: Forest Thinning [Type],Type,312.3775,88,518
CNRM-CM5,rcp85,2046,MANAGEMENT: Orchard Removal [Type],Type,422.6525,181,681.1499999999999
CNRM-CM5,rcp85,2046,URBANIZATION,Group,131.4575,39,338.1199999999999
CNRM-CM5,rcp85,2046,URBANIZATION: Annual->Developed [Type],Type,32.165,9,69.05999999999995
CNRM-CM5,rcp85,2046,URBANIZATION: Forest->Developed [Type],Type,20.5025,2,75
CNRM-CM5,rcp85,2046,URBANIZATION: Grassland->Developed [Type],Type,30.8025,7,74.08999999999992
CNRM-CM5,rcp85,2046,URBANIZATION: Perennial->Developed [Type],Type,19.125,4,48.02999999999997
CNRM-CM5,rcp85,2046,URBANIZATION: Shrubland->Developed [Type],Type,27.445,7,70
CNRM-CM5,rcp85,2046,URBANIZATION: Wetland->Developed [Type],Type,1.9619377162629759,1,5
CNRM-CM5,rcp85,2047,AGRICULTURAL CHANGE,Group,106.885,51,159
CNRM-CM5,rcp85,2047,AGRICULTURAL CHANGE: Annual->Perennial [Type],Type,100.215,47,151.05999999999995
CNRM-CM5,rcp85,2047,AGRICULTURAL CHANGE: Perennial->Annual [Type],Type,6.841025641025641,1,16
CNRM-CM5,rcp85,2047,AGRICULTURAL CONTRACTION,Group,108.1125,63,227.02999999999997
CNRM-CM5,rcp85,2047,AGRICULTURAL CONTRACTION: Annual->Forest [Type],Type,11.1975,2.9750000000000014,27
CNRM-CM5,rcp85,2047,AGRICULTURAL CONTRACTION: Annual->Grassland [Type],Type,68.0775,26,152.08999999999992
CNRM-CM5,rcp85,2047,AGRICULTURAL CONTRACTION: Annual->Shrubland [Type],Type,10.995,2,24
CNRM-CM5,rcp85,2047,AGRICULTURAL CONTRACTION: Annual->Wetland [Type],Type,9.929824561403509,2,19.060000000000002
CNRM-CM5,rcp85,2047,AGRICULTURAL CONTRACTION: Perennial->Forest [Type],Type,1.4831460674157304,1,4
CNRM-CM5,rcp85,2047,AGRICULTURAL CONTRACTION: Perennial->Grassland [Type],Type,6.425531914893617,1,20
CNRM-CM5,rcp85,2047,AGRICULTURAL CONTRACTION: Perennial->Shrubland [Type],Type,1.7964601769911503,1,5
CNRM-CM5,rcp85,2047,AGRICULTURAL CONTRACTION: Perennial->Wetland [Type],Type,1.1265822784810127,1,2
CNRM-CM5,rcp85,2047,AGRICULTURAL EXPANSION,Group,142.3125,46,233.05999999999995
CNRM-CM5,rcp85,2047,AGRICULTURAL EXPANSION: Forest->Annual [Type],Type,12.0575,2,29
CNRM-CM5,rcp85,2047,AGRICULTURAL EXPANSION: Forest->Perennial [Type],Type,12.5875,2,29.029999999999973
CNRM-CM5,rcp85,2047,AGRICULTURAL EXPANSION: Grassland->Annual [Type],Type,44.85,9,75
CNRM-CM5,rcp85,2047,AGRICULTURAL EXPANSION: Grassland->Perennial [Type],Type,44.9125,10,75
CNRM-CM5,rcp85,2047,AGRICULTURAL EXPANSION: Shrubland->Annual [Type],Type,10.045,2,22
CNRM-CM5,rcp85,2047,AGRICULTURAL EXPANSION: Shrubland->Perennial [Type],Type,9.924812030075188,2,22
CNRM-CM5,rcp85,2047,AGRICULTURAL EXPANSION: Wetland->Annual [Type],Type,4.26984126984127,1,10
CNRM-CM5,rcp85,2047,AGRICULTURAL EXPANSION: Wetland->Perennial [Type],Type,4.220430107526882,1,10
CNRM-CM5,rcp85,2047,FIRE,Group,2180.6675,1331.9,3109.0600000000004
CNRM-CM5,rcp85,2047,FIRE: Forest,Group,1577.2475,861.5250000000001,2364.12
CNRM-CM5,rcp85,2047,FIRE: Forest High Severity [Type],Type,160.9925,80.975,242.1199999999999
CNRM-CM5,rcp85,2047,FIRE: Forest Low Severity [Type],Type,1056.865,583.375,1583.5099999999995
CNRM-CM5,rcp85,2047,FIRE: Forest Medium Severity [Type],Type,359.39,183.975,548.0899999999999
CNRM-CM5,rcp85,2047,FIRE: Grassland,Group,348.4125,109.9,599.4499999999996
CNRM-CM5,rcp85,2047,FIRE: Grassland High Severity [Type],Type,34.97,9.975000000000001,67.02999999999997
CNRM-CM5,rcp85,2047,FIRE: Grassland Low Severity [Type],Type,233.6925,72.975,397.1199999999999
CNRM-CM5,rcp85,2047,FIRE: Grassland Medium Severity [Type],Type,79.75,23.950000000000003,143.05999999999995
CNRM-CM5,rcp85,2047,FIRE: High Severity,Group,221.4725,131,312.03
CNRM-CM5,rcp85,2047,FIRE: Low Severity,Group,1461.3125,888.9499999999999,2104
CNRM-CM5,rcp85,2047,FIRE: Medium Severity,Group,497.8825,289.875,710
CNRM-CM5,rcp85,2047,FIRE: Shrubland,Group,255.0075,113,425.0899999999999
CNRM-CM5,rcp85,2047,FIRE: Shrubland High Severity [Type],Type,25.51,10,44.02999999999997
CNRM-CM5,rcp85,2047,FIRE: Shrubland Low Severity [Type],Type,170.755,76.975,285
CNRM-CM5,rcp85,2047,FIRE: Shrubland Medium Severity [Type],Type,58.7425,26,102.02999999999997
CNRM-CM5,rcp85,2047,HARVEST,Group,724.4375,250.925,1118.06
CNRM-CM5,rcp85,2047,INSECTS,Group,7677.959798994975,1709.175,13752.519999999999
CNRM-CM5,rcp85,2047,INSECTS: High Severity [Type],Type,361.29562982005143,49.40000000000001,696.8800000000005
CNRM-CM5,rcp85,2047,INSECTS: Low Severity [Type],Type,7182.34096692112,1455,13066.84
CNRM-CM5,rcp85,2047,INSECTS: Medium Severity [Type],Type,235.6291560102302,39.75,437.80000000000007
CNRM-CM5,rcp85,2047,MANAGEMENT: Forest Clearcut [Type],Type,413.15,164.925,637.03
CNRM-CM5,rcp85,2047,MANAGEMENT: Forest Thinning [Type],Type,311.2875,88.975,506.03
CNRM-CM5,rcp85,2047,MANAGEMENT: Orchard Removal [Type],Type,427.33,176.975,701.03
CNRM-CM5,rcp85,2047,URBANIZATION,Group,126.9825,39.975,243.1199999999999
CNRM-CM5,rcp85,2047,URBANIZATION: Annual->Developed [Type],Type,31.4725,9,62.02999999999997
CNRM-CM5,rcp85,2047,URBANIZATION: Forest->Developed [Type],Type,18.665,2,41.11999999999989
CNRM-CM5,rcp85,2047,URBANIZATION: Grassland->Developed [Type],Type,28.58,7,56.02999999999997
CNRM-CM5,rcp85,2047,URBANIZATION: Perennial->Developed [Type],Type,18.985,4,41.02999999999997
CNRM-CM5,rcp85,2047,URBANIZATION: Shrubland->Developed [Type],Type,28.1625,8,53.02999999999997
CNRM-CM5,rcp85,2047,URBANIZATION: Wetland->Developed [Type],Type,1.7061068702290076,1,4
CNRM-CM5,rcp85,2048,AGRICULTURAL CHANGE,Group,110.605,57,162.02999999999997
CNRM-CM5,rcp85,2048,AGRICULTURAL CHANGE: Annual->Perennial [Type],Type,104.185,52.975,155
CNRM-CM5,rcp85,2048,AGRICULTURAL CHANGE: Perennial->Annual [Type],Type,6.652849740932642,1,16
CNRM-CM5,rcp85,2048,AGRICULTURAL CONTRACTION,Group,104.26,67,219
CNRM-CM5,rcp85,2048,AGRICULTURAL CONTRACTION: Annual->Forest [Type],Type,10.7975,2,24.029999999999973
CNRM-CM5,rcp85,2048,AGRICULTURAL CONTRACTION: Annual->Grassland [Type],Type,64.805,25,144.02999999999997
CNRM-CM5,rcp85,2048,AGRICULTURAL CONTRACTION: Annual->Shrubland [Type],Type,11.100250626566416,2,25
CNRM-CM5,rcp85,2048,AGRICULTURAL CONTRACTION: Annual->Wetland [Type],Type,10.177944862155389,3,20
CNRM-CM5,rcp85,2048,AGRICULTURAL CONTRACTION: Perennial->Forest [Type],Type,1.615819209039548,1,4
CNRM-CM5,rcp85,2048,AGRICULTURAL CONTRACTION: Perennial->Grassland [Type],Type,5.8293333333333335,1,16.779999999999973
CNRM-CM5,rcp85,2048,AGRICULTURAL CONTRACTION: Perennial->Shrubland [Type],Type,1.8044444444444445,1,5
CNRM-CM5,rcp85,2048,AGRICULTURAL CONTRACTION: Perennial->Wetland [Type],Type,1.1875,1,2
CNRM-CM5,rcp85,2048,AGRICULTURAL EXPANSION,Group,142.645,49.975,232
CNRM-CM5,rcp85,2048,AGRICULTURAL EXPANSION: Forest->Annual [Type],Type,12.28,3,30
CNRM-CM5,rcp85,2048,AGRICULTURAL EXPANSION: Forest->Perennial [Type],Type,12.303258145363408,2.950000000000001,30
CNRM-CM5,rcp85,2048,AGRICULTURAL EXPANSION: Grassland->Annual [Type],Type,44.97,11,76
CNRM-CM5,rcp85,2048,AGRICULTURAL EXPANSION: Grassland->Perennial [Type],Type,45.1175,10,74.02999999999997
CNRM-CM5,rcp85,2048,AGRICULTURAL EXPANSION: Shrubland->Annual [Type],Type,10.002506265664161,2,22
CNRM-CM5,rcp85,2048,AGRICULTURAL EXPANSION: Shrubland->Perennial [Type],Type,10.133165829145728,2,22
CNRM-CM5,rcp85,2048,AGRICULTURAL EXPANSION: Wetland->Annual [Type],Type,4.094086021505376,1,9
CNRM-CM5,rcp85,2048,AGRICULTURAL EXPANSION: Wetland->Perennial [Type],Type,4.321148825065274,1,10
CNRM-CM5,rcp85,2048,FIRE,Group,1638.1,815.725,2526.12
CNRM-CM5,rcp85,2048,FIRE: Forest,Group,937.3625,365.77500000000003,1560.5099999999995
CNRM-CM5,rcp85,2048,FIRE: Forest High Severity [Type],Type,95.1125,32.975,159.05999999999995
CNRM-CM5,rcp85,2048,FIRE: Forest Low Severity [Type],Type,628.5925,244,1059.12
CNRM-CM5,rcp85,2048,FIRE: Forest Medium Severity [Type],Type,213.6575,80.80000000000001,362
CNRM-CM5,rcp85,2048,FIRE: Grassland,Group,335.225,97,613.03
CNRM-CM5,rcp85,2048,FIRE: Grassland High Severity [Type],Type,34.02,8,66
CNRM-CM5,rcp85,2048,FIRE: Grassland Low Severity [Type],Type,224.6575,67,421.05999999999995
CNRM-CM5,rcp85,2048,FIRE: Grassland Medium Severity [Type],Type,76.5475,19.975,143.05999999999995
CNRM-CM5,rcp85,2048,FIRE: High Severity,Group,166.5225,76.94999999999999,262
CNRM-CM5,rcp85,2048,FIRE: Low Severity,Group,1097.725,556.6750000000001,1701.2399999999998
CNRM-CM5,rcp85,2048,FIRE: Medium Severity,Group,373.8525,185.825,578.03
CNRM-CM5,rcp85,2048,FIRE: Shrubland,Group,365.5125,104,672.03
CNRM-CM5,rcp85,2048,FIRE: Shrubland High Severity [Type],Type,37.39,10.975000000000001,69.02999999999997
CNRM-CM5,rcp85,2048,FIRE: Shrubland Low Severity [Type],Type,244.475,69.975,449.05999999999995
CNRM-CM5,rcp85,2048,FIRE: Shrubland Medium Severity [Type],Type,83.6475,23.975,155.02999999999997
CNRM-CM5,rcp85,2048,HARVEST,Group,725.075,235.975,1128.1499999999999
CNRM-CM5,rcp85,2048,INSECTS,Group,9420.125628140704,1281.9250000000002,16987.5
CNRM-CM5,rcp85,2048,INSECTS: High Severity [Type],Type,589.1017811704835,99.6,1122.4
CNRM-CM5,rcp85,2048,INSECTS: Low Severity [Type],Type,8679.025706940874,1102.8000000000002,16283.56
CNRM-CM5,rcp85,2048,INSECTS: Medium Severity [Type],Type,371.24164524421593,53.699999999999996,683.08
CNRM-CM5,rcp85,2048,MANAGEMENT: Forest Clearcut [Type],Type,417.11,150.925,640.03
CNRM-CM5,rcp85,2048,MANAGEMENT: Forest Thinning [Type],Type,307.965,82.97500000000001,507.05999999999995
CNRM-CM5,rcp85,2048,MANAGEMENT: Orchard Removal [Type],Type,426.955,178.95000000000002,713.1799999999998
CNRM-CM5,rcp85,2048,URBANIZATION,Group,124.165,35.975,251.02999999999997
CNRM-CM5,rcp85,2048,URBANIZATION: Annual->Developed [Type],Type,31.0675,8,66.05999999999995
CNRM-CM5,rcp85,2048,URBANIZATION: Forest->Developed [Type],Type,18.1625,2,46.059999999999945
CNRM-CM5,rcp85,2048,URBANIZATION: Grassland->Developed [Type],Type,28.485,6,57.02999999999997
CNRM-CM5,rcp85,2048,URBANIZATION: Perennial->Developed [Type],Type,19.2275,4,45
CNRM-CM5,rcp85,2048,URBANIZATION: Shrubland->Developed [Type],Type,26.1775,6,51
CNRM-CM5,rcp85,2048,URBANIZATION: Wetland->Developed [Type],Type,1.7489539748953975,1,4.859999999999985
CNRM-CM5,rcp85,2049,AGRICULTURAL CHANGE,Group,107.0075,53,160
CNRM-CM5,rcp85,2049,AGRICULTURAL CHANGE: Annual->Perennial [Type],Type,100.5625,49,154
CNRM-CM5,rcp85,2049,AGRICULTURAL CHANGE: Perennial->Annual [Type],Type,6.627249357326479,1,16.360000000000014
CNRM-CM5,rcp85,2049,AGRICULTURAL CONTRACTION,Group,105.745,64,226.02999999999997
CNRM-CM5,rcp85,2049,AGRICULTURAL CONTRACTION: Annual->Forest [Type],Type,11.102756892230577,2,27
CNRM-CM5,rcp85,2049,AGRICULTURAL CONTRACTION: Annual->Grassland [Type],Type,65.2075,25,151.08999999999992
CNRM-CM5,rcp85,2049,AGRICULTURAL CONTRACTION: Annual->Shrubland [Type],Type,11.443609022556391,1.950000000000001,26
CNRM-CM5,rcp85,2049,AGRICULTURAL CONTRACTION: Annual->Wetland [Type],Type,10.045,3,18
CNRM-CM5,rcp85,2049,AGRICULTURAL CONTRACTION: Perennial->Forest [Type],Type,1.5393939393939393,1,4
CNRM-CM5,rcp85,2049,AGRICULTURAL CONTRACTION: Perennial->Grassland [Type],Type,6.30890052356021,1,21
CNRM-CM5,rcp85,2049,AGRICULTURAL CONTRACTION: Perennial->Shrubland [Type],Type,1.9063829787234043,1,5
CNRM-CM5,rcp85,2049,AGRICULTURAL CONTRACTION: Perennial->Wetland [Type],Type,1.141025641025641,1,2
CNRM-CM5,rcp85,2049,AGRICULTURAL EXPANSION,Group,143.39,48,231
CNRM-CM5,rcp85,2049,AGRICULTURAL EXPANSION: Forest->Annual [Type],Type,12.775,3,28.029999999999973
CNRM-CM5,rcp85,2049,AGRICULTURAL EXPANSION: Forest->Perennial [Type],Type,12.845,3,29.029999999999973
CNRM-CM5,rcp85,2049,AGRICULTURAL EXPANSION: Grassland->Annual [Type],Type,44.4875,10,73
CNRM-CM5,rcp85,2049,AGRICULTURAL EXPANSION: Grassland->Perennial [Type],Type,44.555,12,75
CNRM-CM5,rcp85,2049,AGRICULTURAL EXPANSION: Shrubland->Annual [Type],Type,10.246231155778894,2,22.089999999999975
CNRM-CM5,rcp85,2049,AGRICULTURAL EXPANSION: Shrubland->Perennial [Type],Type,10.528822055137844,2,23.060000000000002
CNRM-CM5,rcp85,2049,AGRICULTURAL EXPANSION: Wetland->Annual [Type],Type,4.289124668435013,1,10
CNRM-CM5,rcp85,2049,AGRICULTURAL EXPANSION: Wetland->Perennial [Type],Type,4.21957671957672,1,9
CNRM-CM5,rcp85,2049,FIRE,Group,2130.2105263157896,1206.45,3035.6600000000003
CNRM-CM5,rcp85,2049,FIRE: Forest,Group,1463.0275,719.6,2208.06
CNRM-CM5,rcp85,2049,FIRE: Forest High Severity [Type],Type,148.7925,69.95,233.05999999999995
CNRM-CM5,rcp85,2049,FIRE: Forest Low Severity [Type],Type,979.1525,476.6,1482.4499999999996
CNRM-CM5,rcp85,2049,FIRE: Forest Medium Severity [Type],Type,335.0825,163.925,508.1199999999999
CNRM-CM5,rcp85,2049,FIRE: Grassland,Group,370.1625,96.925,690.2399999999998
CNRM-CM5,rcp85,2049,FIRE: Grassland High Severity [Type],Type,38.08,10,73.05999999999995
CNRM-CM5,rcp85,2049,FIRE: Grassland Low Severity [Type],Type,247.94,63.95,462.38999999999965
CNRM-CM5,rcp85,2049,FIRE: Grassland Medium Severity [Type],Type,84.1425,21.975,155.23999999999978
CNRM-CM5,rcp85,2049,FIRE: High Severity,Group,217.7375,115.9,319.05999999999995
CNRM-CM5,rcp85,2049,FIRE: Low Severity,Group,1427.025,805.5,2041.4799999999996
